# 52 official Partial/Planned/Blocked rows; this is a candidate-row list, not 52 independent implementation tasks
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@depth{levels}@{updateSpeed}	partialBookDepth	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.partial_book_depth_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@kline_{interval}	kline	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.kline_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@ticker	ticker	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.ticker_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@trade	trade	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.trade_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Deposits and withdrawals	Http	DELETE	/v1/withdraws/coin	cancelCoinWithdrawal	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.cancel_withdrawal	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:184	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_withdrawal	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Deposits and withdrawals	Http	GET	/v1/deposit	getDeposit	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.deposit	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:172	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	deposit	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Deposits and withdrawals	Http	GET	/v1/withdraw	getWithdrawal	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.withdrawal	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:178	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	withdrawal	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	Http	DELETE	/v2/order	cancelOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:250;src/adapter.rs:256	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_order;cancel_order_by_client_id	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	Http	GET	/v1/orders	listOrders	documented_active	common_and_provider	general_adapter_or_provider	not_applicable	exchange.orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:205;src/adapters/bithumb/mod.rs:1240	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	open_orders;order_list	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	Http	POST	/v2/orders	createOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.new_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	place_order	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	Http	POST	/v2/orders/batch	createBatchOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable	exchange.batch_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapters/bithumb/mod.rs:1285	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	batch_orders	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	Http	POST	/v2/orders/cancel	cancelBatchOrders	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:266	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_orders	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	Http	POST	/v2/orders/search	searchOrders	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.orders_by_ids	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:223	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	orders_by_ids	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	WebSocketStream	SUBSCRIBE	type=myAsset	myAsset	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.my_asset_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	subscribe_account	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Exchange	WebSocketStream	SUBSCRIBE	type=myOrder	myOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.my_order_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	subscribe_account	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Quotation	Http	GET	/v1/orderbook	getOrderBook	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.orderbook	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:56	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	order_book	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Quotation	WebSocketStream	SUBSCRIBE	type=orderbook	orderbook	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.orderbook_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Quotation	WebSocketStream	SUBSCRIBE	type=ticker	ticker	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.ticker_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Bithumb	Quotation	WebSocketStream	SUBSCRIBE	type=trade	trade	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.trade_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=cancel	cancel	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:250	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_order	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=order	order	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	place_order	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Info endpoint	Http	POST	/info type=allMids	allMids	documented_active	provider_typed	general_adapter_or_provider	not_applicable	info.all_mids	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapters/hyperliquid/mod.rs:438	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	all_mids	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Info endpoint	Http	POST	/info type=frontendOpenOrders	frontendOpenOrders	documented_active	common_existing	general_adapter_or_provider	not_applicable	info.frontend_open_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:205	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	open_orders	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=clearinghouseState	clearinghouseState	documented_active	common_existing	general_adapter_or_provider	not_applicable	info.clearinghouse_state	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:275;src/adapter.rs:281	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	margin_summary;positions	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=meta	meta	documented_active	common_existing	general_adapter_or_provider	not_applicable	info.meta	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:44	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	markets	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=metaAndAssetCtxs	metaAndAssetCtxs	documented_active	common_and_provider	general_adapter_or_provider	not_applicable	info.meta_and_asset_contexts	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:62;src/adapters/hyperliquid/mod.rs:421	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	asset_context;ticker	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Deposits and withdrawals	Http	DELETE	/v1/withdraws/coin	cancel-withdrawal	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.cancel_withdrawal	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:184	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_withdrawal	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Deposits and withdrawals	Http	GET	/v1/deposit	get-deposit	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.deposit	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:172	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	deposit	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Deposits and withdrawals	Http	GET	/v1/withdraw	get-withdrawal	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.withdrawal	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:178	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	withdrawal	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	Http	DELETE	/v1/order	cancel-order	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:250;src/adapter.rs:256	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_order;cancel_order_by_client_id	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
